Symbol,Name,Sector,Market Cap Type,AVG CLOSING PRE 08,STD PRE 08,KURTOSIS PRE 08,ENTROPY PRE 08,25TH PERCENTILE PRE 08,50TH PERCENTILE PRE 08,75TH PERCENTILE PRE 08,MIN PRE 08,MAX PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,KURTOSIS DURING 08,ENTROPY DURING 08,25TH PERCENTILE DURING 08,50TH PERCENTILE DURING 08,75TH PERCENTILE DURING 08,MIN DURING 08,MAX DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,KURTOSIS POST 08,ENTROPY POST 08,25TH PERCENTILE POST 08,50TH PERCENTILE POST 08,75TH PERCENTILE POST 08,MIN POST 08,MAX POST 08,AVG CLOSING PRE COVID,STD PRE COVID,KURTOSIS PRE COVID,ENTROPY PRE COVID,25TH PERCENTILE PRE COVID,50TH PERCENTILE PRE COVID,75TH PERCENTILE PRE COVID,MIN PRE COVID,MAX PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,KURTOSIS DURING COVID,ENTROPY DURING COVID,25TH PERCENTILE DURING COVID,50TH PERCENTILE DURING COVID,75TH PERCENTILE DURING COVID,MIN DURING COVID,MAX DURING COVID
SBUX,Starbucks Corporation,Consumer Cyclical,Large Cap Stock,12.41884462,1.555506303,-0.7344192411614858,5.517727151483738,11.25,11.94,13.364999999999998,9.36,15.56,-48.27095118,6.424150198,1.423387339,-0.5942457480060521,5.506944912064476,5.91,6.75,7.54,3.03,8.63,45.8280706,9.368214286,1.43329656,0.04818058790686086,5.517315379118612,8.4225,9.465,10.48,5.48,11.91,79.95384921,9.454793292,-0.9324135554030176,5.522377217089463,72.5975,81.965,87.23,59.78,97.24,-6.343837026,74.88170732,8.360118702000001,-0.3278925220465099,4.400472046635967,70.61500000000001,75.46000000000001,78.4675,56.01,89.63
NKE,"Nike, Inc.",Consumer Cyclical,Large Cap Stock,8.484223108,0.854931397,-0.6782445986983712,5.520433039207567,7.995,8.31,9.065000000000001,7.02,10.4,15.60261989,9.80798419,0.941425953,-0.3841883561503194,5.528715431189135,9.28,9.82,10.67,7.25,11.48,21.03720086,11.87130952,1.526653069,-0.9368877584065828,5.521115241900248,11.075000000000001,11.735,13.2625,9.02,14.55,85.80777778,5.795693536,0.1564457672382531,5.527178731970627,81.8875,84.72999999999999,88.91499999999999,71.61,101.04,2.808919034,88.21804878,9.114848751,0.3034244096249594,4.401306763075954,84.5225,88.11500000000001,93.55,62.64,103.0
SO,Southern Company (The),Utilities,Large Cap Stock,19.3910757,0.608586591,-0.1966789493929646,5.524961937443361,19.04,19.37,19.83,18.03,20.96,4.901563067,20.3415415,0.744850307,-0.2402292067680181,5.532723564676914,19.81,20.25,20.84,18.3,22.41,-2.641760632,19.80416667,0.8861927270000001,-0.906509532205228,5.528434679398787,19.05,19.785,20.482499999999998,18.11,21.83,53.48468254,5.6070882410000005,-1.0698114929806868,5.523906422197287,49.144999999999996,53.394999999999996,59.21,40.96,62.55,8.395748462,57.97512195,6.357448095,-0.7080244454557034,4.400817250232606,54.315,56.105000000000004,63.1725,42.72,69.25
GILD,"Gilead Sciences, Inc.",Healthcare,Large Cap Stock,16.70450199,1.6344910069999998,-0.579014995994624,5.520666437974485,15.405000000000001,16.62,17.76,13.49,20.3,27.77247086,21.34375494,1.872540856,-0.9719459196104864,5.5295288709486785,19.61,21.09,22.86,16.12,24.56,-9.89446414,19.23190476,1.708038046,0.690296522546479,5.525324653335159,18.61,19.685000000000002,20.13,14.16,21.42,63.69119048,1.7404325180000002,-0.8136842190883145,5.529056762548073,61.745,63.195,64.5,59.07,66.88,16.57564269,74.24841463,4.682436179,-0.6976329480355137,4.404746370147384,71.1175,73.99000000000001,77.055,64.69,83.26
LOW,"Lowe&#39;s Companies, Inc.",Consumer Cyclical,Large Cap Stock,24.00593625,2.035964887,1.0968136389337042,5.521738577874663,22.994999999999997,24.49,25.245,17.41,27.65,-24.51620011,18.12059289,1.783709585,-0.7166632208432473,5.528485998720903,16.66,18.52,19.47,13.63,22.07,3.794038954,18.80809524,1.732135551,-0.2018948147979112,5.525241418159199,17.61,18.695,19.855,15.22,23.44,104.4244048,8.080973327999999,-1.0786262965420463,5.5264347818143085,97.53249999999998,104.745,110.935,88.48,119.0,-0.508142015,103.8937805,16.69475786,-0.5704074019486862,4.393464839207007,93.70750000000001,106.53,117.62,64.64,130.35
MET,"MetLife, Inc.",Financial Services,Large Cap Stock,39.06848606,1.872193392,-0.5332970175998919,5.524307106746258,37.96,38.93,40.325,34.88,42.97,-20.33529423,31.12379447,7.366729141,-0.1885636586594952,5.502009569317651,27.21,34.39,36.58,10.36,38.68,-22.36455852,24.16309524,2.726100338,0.08524331670588348,5.523078791338688,22.6075,23.715,26.167499999999997,16.91,30.36,44.99452381,2.621192699,-0.8789968537210622,5.5277373116793065,42.8275,45.065,47.175,38.49,50.2,-18.83673546,36.51902439,8.106810216,-0.6593112989538485,4.383342654328423,31.4575,33.745000000000005,42.084999999999994,23.2,51.74
COST,Costco Wholesale Corporation,Consumer Defensive,Large Cap Stock,43.82820717,3.4290466860000004,-0.7259226804343157,5.522450918476636,41.03,42.48,46.14,39.0,52.12,10.46227872,48.41363636,5.282377957,-0.35997664813943064,5.527261149078944,45.64,49.89,52.36,34.28,56.57,-9.009877603,44.05162698,3.47227243,0.8307648840431519,5.5262043416337265,43.835,45.175,46.392500000000005,34.19,47.86,259.968254,31.78008574,-1.2313368736550578,5.5218548886053,238.485,264.73,291.845,197.6,303.87,16.86867869,303.8214634,10.42008105,0.008100500018217272,4.406134224118678,300.65,304.82,309.77,279.21,323.34
EMR,Emerson Electric Company,Industrials,Large Cap Stock,31.54677291,2.658977462,-0.4864248932115887,5.5219687534949555,29.2,31.4,32.9,27.78,38.48,0.638821243,31.748300399999994,5.463805933,-0.9237725925042072,5.517900897421803,26.45,33.74,35.73,20.66,39.72,-2.478344137,30.96146825,4.12829328,-0.8101071801356707,5.5204584626629725,28.01,30.635,34.55,21.67,38.88,64.8897619,4.987523552,-0.5167849685280528,5.526503814201415,61.71,64.2,68.365,55.12,75.72,-12.84768942,56.55292683,9.512089057999999,-0.8727147393477477,4.392958499867832,49.855000000000004,54.11,63.6925,37.71,74.78
TXN,Texas Instruments Incorporated,Technology,Large Cap Stock,24.30498008,2.104229716,-1.1488687661116368,5.521722666624257,22.595,24.14,25.935000000000002,20.62,28.63,-22.91597502,18.73525692,4.141117338,-0.9552784867135906,5.507331057252107,15.97,20.8,21.97,10.47,24.19,-0.016621389,18.73214286,0.994103017,1.0801594547720512,5.528008027841076,18.125,18.82,19.377499999999998,15.46,20.87,112.6038492,9.945422292,-0.7121708105306253,5.52549430537872,103.97,113.39500000000001,120.62499999999999,85.17,128.76,0.138889298,112.7602439,9.756221437,-0.3715814689090413,4.403045619820636,106.8425,112.35,117.735,92.78,132.1
FCX,"Freeport-McMoran Copper & Gold, Inc.",Basic Materials,Large Cap Stock,28.16792829,7.133032152999999,-1.065438705128776,5.49381300559312,21.23,27.65,33.315,17.66,42.61,5.6378999620000005,29.75600791,12.40366316,-0.9631375495594904,5.430172857711228,19.64,33.83,39.29,6.4,46.29,-6.934227137000001,27.69265873,3.657562987,0.0003632574171690273,5.5204154517847215,25.155,28.145,30.692500000000003,17.13,33.54,11.10305556,1.299356487,-0.7988405433191068,5.522590107072738,10.09,11.125,12.1025,8.43,14.01,-19.73095128,8.912317072999999,1.935329939,-0.6105096187961219,4.383530547939164,7.6025,8.77,9.9825,5.31,12.67
PNC,"PNC Financial Services Group, Inc. (The)",Financial Services,Large Cap Stock,52.16394422,1.485087466,-0.1764289637924965,5.525047227294603,51.16,52.27,53.41,46.76,54.86,-8.418107595,47.77272727,5.890371892,0.09032751469533816,5.525593514211553,44.63,47.82,52.1,32.74,61.71,-13.39533022,41.3734127,7.027562715,-0.8603297975699422,5.514692896121465,35.44,42.239999999999995,46.8275,26.75,54.82,131.3673016,11.57596875,-0.5172344031341094,5.5256171116819095,122.305,129.14,137.12,112.44,158.1,-14.92639257,111.7589024,21.85578292,-0.6086924976017833,4.3886719462431465,97.96,102.75999999999999,124.715,79.71,153.52
APA,Apache Corporation,Energy,Medium Cap Stock,65.76203187,8.888838409,-0.502666981923364,5.516559645803508,58.019999999999996,63.8,71.235,52.22,88.27,37.06480506,90.13660079,19.33771419,-1.0086488604460344,5.509625060154972,76.4,92.13,105.68,51.63,122.72,-10.27115396,80.87853175,8.141821589,0.5865460344863349,5.524187139370167,75.8225,82.71000000000001,87.4775,55.7,93.13,26.70694444,4.53542249,-1.1840886215118993,5.5150997795630685,22.7875,26.05,30.64,18.19,35.9,-47.26456102,14.08402439,8.59205488,-1.106246235540955,4.230985331000168,7.9525,11.32,24.727500000000003,4.01,28.85
DE,Deere & Company,Industrials,Large Cap Stock,45.50609562,7.429679178,-0.6460626075639566,5.5124018348567665,40.504999999999995,44.43,51.16,33.68,65.11,13.04466521,51.44221344,15.17474002,-1.0793286155930968,5.4857493549114915,35.6,54.72,64.01,22.12,71.96,-20.11571182,41.09424603,5.922706309,-1.1663838400377506,5.5188364911687815,35.61,42.43,46.4775,27.75,49.68,159.291627,9.649290219,-0.012249194858028556,5.5275818747096315,153.8775,160.47,164.65,132.26,178.02,-9.15228401,144.7128049,15.66086956,-0.7259188858133157,4.4009291014336815,135.19,140.97,157.985,110.52,176.43
BIIB,Biogen Idec Inc.,Healthcare,Large Cap Stock,55.49258964,9.901452705,-0.4276443921207056,5.51020278019635,47.995000000000005,51.75,63.685,43.13,82.51,-0.117561395,55.42735178,8.031928084,-1.074742140593745,5.522716243191908,47.68,58.36,61.76,39.02,71.38,-8.397683696,50.7727381,3.98716627,-0.5253260489845011,5.526380470896903,48.0275,49.985,53.585,42.13,59.84,263.5519048,41.24249418,-1.3709421993040825,5.517517047556421,230.2175,237.34500000000003,300.1325,216.71,338.96,18.14148967,311.3641463,18.2894742,-0.5506071052713581,4.405004754083297,299.135,310.08,327.3225,268.88,342.55
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Large Cap Stock,4.638605578,0.202928677,-0.09572090147878363,5.524503803041655,4.51,4.6,4.77,4.18,5.26,11.2053905,5.158379447,0.766965355,-0.04499747544256305,5.52175940894662,4.74,5.39,5.59,3.26,6.43,45.25679824,7.492896825,0.857116414,-0.8495141934701378,5.522957742219262,6.93,7.225,8.28,5.47,9.16,53.59019841,3.949345344,-0.5347001794233979,5.526721231639197,51.11,53.254999999999995,56.0225,43.3,60.94,-3.1295828,51.91304878,7.449870276,-1.1033684230674308,4.396575979834093,46.709999999999994,49.235,59.779999999999994,36.76,63.99
KMB,Kimberly-Clark Corporation,Consumer Defensive,Large Cap Stock,41.27247012,0.967205187,-0.9057462322366224,5.525178904302443,40.54,41.23,42.120000000000005,38.9,42.9,-7.478067472,38.18608696,2.253865662,0.04083197371591707,5.531621972869536,37.01,38.89,39.69,32.2,42.4,5.533014203,40.29892857,2.178125049,0.3266921485715231,5.527950966574159,38.7375,40.775000000000006,42.01,33.81,44.35,125.6730159,9.705378865,-0.8527572909447492,5.526401732399464,117.955,129.505,133.7725,103.0,138.92,7.911672778,135.61585369999997,7.026322107,1.7806348182797898,4.4053594060557,133.155,137.4,140.2075,111.49,146.07
BAX,Baxter International Inc.,Healthcare,Large Cap Stock,19.42820717,1.589672788,-0.7849581703280619,5.522059959644549,18.045,19.79,20.675,15.69,22.06,17.51993176,22.83201581,1.7949038,-0.43607049001876863,5.5303068807682,21.91,22.65,23.96,18.16,26.48,-7.050945333,21.22214286,2.15905657,0.17489438501583798,5.524040809589995,20.8675,21.79,22.845,16.1,24.2,78.86555556,5.8384598,-0.5358580924498217,5.526664814908731,74.8075,79.75,83.58,63.47,89.07,9.139425986000001,86.07341463,5.358204559,0.28583470344428186,4.404764753099137,83.44,86.805,90.36500000000001,71.38,93.89
NOV,"National-Oilwell, Inc.",Energy,Medium Cap Stock,38.83665339,11.81372422,-1.218998835680835,5.479271689461043,27.740000000000002,37.43,49.370000000000005,20.97,61.59,18.27515161,45.93411067,16.32397887,-0.9406751167322952,5.462098240588175,35.44,49.83,58.38,13.88,71.13,-30.13914965,32.08996032,3.247891317,-0.22028466653123904,5.5241878028312,29.4975,33.195,34.322500000000005,22.96,38.71,23.80242063,3.163684764,-1.0932412890965486,5.520728223978513,21.1275,22.94,26.677500000000002,18.12,30.17,-40.09678741,14.25841463,4.746632196,-0.6796127156370866,4.355780883962853,11.1675,12.105,18.7025,8.47,24.06
HAL,Halliburton Company,Energy,Large Cap Stock,27.73936255,2.714330045,-0.7500964981621943,5.520715032848103,25.695,27.54,29.53,22.83,33.76,6.780098223,29.62011858,9.521189547,-0.9992684005855188,5.476393910117563,24.87,31.12,37.6,11.05,44.17,-20.53167833,23.53861111,3.140871687,-0.4643621322416531,5.5202538985575895,21.4075,24.41,25.8625,15.6,29.41,23.58123016,4.249408826,-1.3258574828772547,5.513415255909441,20.049999999999997,22.375,27.695,16.76,30.82,-50.05639233,11.77731707,5.515802673,-0.7704066819217492,4.304981501857605,7.585000000000001,9.865,15.75,4.59,22.26
D,"Dominion Resources, Inc.",Utilities,Large Cap Stock,25.0001992,1.200264788,-0.3080436351720839,5.524300487209551,24.295,25.24,25.72,22.47,28.12,1.28709807,25.32197628,2.303675645,-0.8788297470763204,5.529197798002462,23.78,25.81,27.0,20.54,29.0,-3.788008077,24.36277778,2.262996863,-1.4178535584229204,5.525108190651804,22.01,24.845,26.255,20.63,28.02,73.62412698,4.354829671,-0.5773450937440749,5.527678374278353,71.27,73.03999999999999,78.145,63.44,81.03,6.575448996,78.4652439,5.758629858,0.7858812184062716,4.404000691813909,76.44,78.315,82.7825,58.74,88.06
LMT,Lockheed Martin Corporation,Industrials,Large Cap Stock,65.78541833,3.879716604,-0.17278776917188576,5.523746157757689,63.489999999999995,64.81,67.27,59.21,74.8,2.40588873,67.36814229,8.134746566,0.041526849041141116,5.525767018144818,66.98,69.93,72.08,45.92,80.79,-18.781968,54.71507937,3.034407271,-0.4471068861094225,5.527904768239316,52.537499999999994,54.035,56.949999999999996,47.59,61.53,339.1361111,39.62128182,-1.167918172757981,5.522471599404465,295.8325,351.155,374.9625,248.51,389.8,10.19940471,373.7259756,36.57474869,0.26692620001220924,4.401901291935194,355.6425,375.2,393.1575,275.13,434.47
EOG,"EOG Resources, Inc.",Energy,Large Cap Stock,31.7385259,2.802080338,-0.295105888496904,5.521598350694855,29.494999999999997,31.69,33.375,25.96,38.7,40.79334173,44.68573123,10.03734538,-1.2223829424485222,5.507936289309584,37.08,43.07,54.41,26.18,62.88,-8.688671301,40.80313492,5.787725789,-0.622834932022994,5.519183666365333,36.7475,41.58,44.4725,26.95,51.29,83.95162698,9.933699542000001,-1.1770291799742,5.522401679367506,74.1925,84.705,92.505,63.66,104.99,-39.88306343,50.46914634,13.83058029,-0.8528634180923231,4.370720393802702,39.6275,47.535,61.74,29.5,76.59
SCCO,Southern Copper Corporation,Basic Materials,Large Cap Stock,15.53031873,5.0451571930000005,-1.0651283962270135,5.472003206359422,11.305,15.48,19.395,7.64,25.64,9.152805916,16.95177866,5.594425052,-1.2331064956972675,5.474229414656231,11.78,17.97,22.25,6.03,24.68,20.20979524,20.37769841,2.460572655,1.205000077607021,5.52179453594041,19.035,20.700000000000003,22.12,12.61,24.34,34.56309524,3.337290564,-0.5166979826481333,5.52477172302337,32.16,34.864999999999995,36.97,27.04,42.45,-5.919319731,32.51719512,4.0566553380000006,-0.9863484378584616,4.398948827708817,29.1825,32.765,35.602500000000006,23.39,39.45
ITW,Illinois Tool Works Inc.,Industrials,Large Cap Stock,38.73231076,2.798661294,-0.7163579181939781,5.522827496851566,37.31,38.35,41.035,33.16,43.91,-13.36562829,33.55549407,5.24015701,-0.5601337469986145,5.520496684615376,31.92,35.6,36.81,21.54,40.86,5.4928612239999985,35.39865079,2.962304571,0.07203258178353966,5.525868904390372,33.5825,35.93,37.542500000000004,26.84,41.25,149.3814286,13.617071,-0.22092554200069348,5.525334086712755,140.7125,147.79000000000002,153.7325,119.32,178.86,8.112175482,161.4995122,15.52601472,-0.14835454746993193,4.402109442373459,152.855,159.57,172.7975,117.21,188.58
ADP,"Automatic Data Processing, Inc.",Industrials,Large Cap Stock,29.00207171,1.304101411,-1.2660051334611688,5.524444390136771,27.65,28.87,30.04,26.38,31.2,-9.361115957,26.28715415,2.068948386,-0.1627732835951785,5.5302361998305365,24.88,26.68,27.64,20.05,29.42,5.8162145270000005,27.81607143,1.986688581,-0.03675973867724913,5.526837362364468,26.322499999999998,28.045,29.07,22.12,30.92,157.0040873,10.51303207,1.5590632026257838,5.527116724470738,153.835,158.905,163.16750000000002,122.19,169.43,-6.472995681,146.8412195,18.0993622,-0.5444311084893005,4.3993110334546826,134.4025,141.935,156.85,108.43,179.09
AMT,American Tower Corporation (REIT),Real Estate,Large Cap Stock,34.92689243,2.020276789,-0.8405681068045445,5.523792335102461,33.485,34.5,36.629999999999995,31.07,39.82,-7.679890162,32.24454545,4.91571059,-0.07850091646321733,5.5211136298562025,29.76,33.69,35.51,17.3,39.28,5.398409611,33.9852381,3.581433578,-0.7398990951863489,5.523731066106928,31.5275,35.185,36.77,25.86,38.95,200.5350397,20.12525334,-0.5530833555311974,5.524289631081116,189.1225,205.975,214.95000000000002,153.36,237.98,17.64180921,235.9130488,16.19207051,1.7397570272521312,4.404316911523535,229.7075,238.0,246.93,178.34,258.52
BLK,"BlackRock, Inc.",Financial Services,Large Cap Stock,117.2564542,10.89067729,0.07874420028841822,5.521265040298594,109.795,113.62,122.435,101.05,148.91,15.60198665,135.5507905,25.85699812,-0.380294411049658,5.51376311453938,123.55,146.72,154.84,72.19,167.85,13.15383121,153.38091269999995,18.53861183,-0.7481489151391791,5.521951186311092,141.4825,156.55,168.67,108.66,182.02,435.0062698,30.80583445,-0.7799663022732859,5.526939776885978,412.455,430.065,459.495,361.65,496.14,9.311853093,475.51341460000015,54.77182019,-0.12693263097742236,4.40000519009496,447.56,479.26,510.22249999999997,325.25,564.4
EXC,Exelon Corporation,Utilities,Large Cap Stock,42.15346614,4.17477419,-1.0304156822735322,5.52049694858705,38.465,42.95,45.260000000000005,34.37,49.77,5.287128158,44.38217391,7.922743558,-1.0539782976062066,5.516797491941449,37.18,46.81,50.69,27.63,55.33,-32.90358137,29.77884921,2.14371384,-0.3948045746721873,5.526806294731052,28.455,30.15,31.552500000000002,24.67,34.09,45.81404762,1.7821150769999998,-1.2849910781032212,5.528673513627679,44.105,46.215,47.322500000000005,41.94,49.07,-14.25278853,39.28426829,5.5075945389999985,-0.9358918475600276,4.397216061096468,35.5125,37.0,44.6825,29.66,49.46
BEN,"Franklin Resources, Inc.",Financial Services,Large Cap Stock,26.95446215,1.827036291,-0.8392220336621921,5.523151186418314,25.58,27.03,28.445,22.64,30.86,-27.63039442,19.50683794,3.572427963,-0.3862693739131333,5.51531060146055,18.34,21.02,21.95,10.88,24.59,21.3941429,23.68015873,2.879317367,1.016714900005641,5.52168665342596,22.2075,24.09,25.6825,15.02,28.89,29.63734127,2.852048903,-1.3534047345836278,5.524806862783847,27.02,29.63,32.0525,25.03,34.28,-34.59470582,19.38439024,3.233248222,-0.8497652959952249,4.393409016493603,16.765,18.17,22.165,15.06,25.9
COF,Capital One Financial Corporation,Financial Services,Large Cap Stock,57.79338645,6.157559394,0.9932856539769136,5.5195015939171865,54.32,60.03,61.95,39.07,66.34,-39.47288075,34.98067194,5.70941543,-0.4845788114399627,5.5196408908047765,31.61,35.73,39.17,20.68,45.57,-7.935894097999999,32.20464286,4.342411189,2.5699857243790354,5.519617238007458,30.875,32.47,35.04,17.3,39.67,87.71376984,6.754936374,-0.3937125083216273,5.526494807459165,82.5125,87.73,91.28,74.02,103.28,-21.54859716,68.81268293,19.51344361,-1.005257449540805,4.3685037714818,54.045,61.05,87.2225,41.99,103.65
PRU,"Prudential Financial, Inc.",Financial Services,Large Cap Stock,62.55075697,3.453568911,-1.0436004263700578,5.523937102274061,59.815,62.14,65.32,54.99,69.3,-30.97178983,43.17766798,13.59281082,-0.3019733622579053,5.475335935539587,38.97,48.65,51.79,9.67,62.12,-14.45092576,36.93809524,4.900957336,0.08325379946746869,5.520525570358108,34.087500000000006,36.19,40.33,23.43,47.01,88.69019841,5.722177409,-0.4124773125725181,5.527333252258843,85.47749999999999,89.26,93.13499999999999,75.11,99.15,-29.25346315,62.7452439,16.08836465,-0.66036179998301,4.375834372212908,52.0775,56.875,73.915,38.47,93.04
GIS,"General Mills, Inc.",Consumer Defensive,Large Cap Stock,17.33705179,0.501037397,-0.9063651787307928,5.5250364898933,16.9,17.43,17.735,16.21,18.48,13.65887955,19.70509881,1.5674062619999998,-0.9015770720716216,5.530211561239816,18.8,19.7,21.04,16.47,22.46,19.35533804,23.5190873,2.235148854,-1.0595255853638308,5.524852567117746,21.7225,24.305,25.1725,19.48,27.64,49.35361111,3.993706809,0.7526685340193433,5.526037995762861,48.675000000000004,50.74,52.2325,36.27,54.1,13.31441578,55.9247561,4.376671385,-1.2250209927734843,4.4036830896004275,52.485,55.065,59.94250000000001,46.87,63.56
PSA,Public Storage,Real Estate,Large Cap Stock,57.30306773,7.393869606,-0.8775381856033397,5.517268319161045,50.46,54.78,62.265,45.11,74.26,-3.723949483,55.16913043,5.789003947,-0.13157267660194538,5.527811126448215,50.78,54.83,59.01,36.21,67.8,3.829703301,57.28194444,7.033720247000001,-1.05632992132137,5.5219448321598135,51.5675,55.4,64.11749999999999,43.09,70.67,221.4736508,18.68846049,-1.2130461463768922,5.52588971105191,205.61,213.495,235.3475,184.57,254.91,-9.5985066,200.2154878,17.63207712,-1.0757685484507085,4.402893851641639,185.03000000000003,194.78500000000003,216.35,158.97,228.16
NSC,Norfolk Souther Corporation,Industrials,Large Cap Stock,37.80936255,1.992943851,-0.3002599901028744,5.524076798743943,36.504999999999995,37.51,39.105000000000004,33.36,42.66,14.26023683,43.20106719,5.961901999,-0.977090014360646,5.523882482255552,39.11,42.58,47.75,32.44,54.92,-8.480086411,39.53757937,4.597231379,-0.3436928360569569,5.522569674052507,36.0775,40.055,42.857499999999995,27.4,47.73,182.325754,12.44985415,0.03014273277814272,5.5270669257695735,174.6475,184.655,192.335,139.82,202.34,-7.449289629,168.7437805,24.29569289,-0.7087874830400418,4.396516761333007,152.7125,167.45499999999998,181.51000000000002,118.22,211.67
